learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.510772705,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.747894287,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.328338623,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.078430176,0.400054932,0.732208252,N/A,No Rating Submission
2,8,0,0.201,0.881,0.16,0.515289307,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.051544189,0.963317871,N/A,N/A,No Recommendation Follow
2,8,2,0.201,0.881,0.16,0.634613037,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.565429688,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.801055908,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.225402832,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.596588135,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.564086914,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.577026367,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.867156982,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.492156982,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.108612061,0.015472412,0.719268799,N/A,No Rating Submission
3,10,4,0.215,0.875,0.15,0.250915527,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.520263672,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.620513916,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.464569092,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.811401367,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.63168335,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.566925049,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.767974854,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.503570557,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.596313477,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.048980713,0.777130127,0.77557373,N/A,No Rating Submission
4,13,5,0.229,0.865,0.154,0.507995605,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.31817627,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.162139893,0.204681396,0.316833496,N/A,No Rating Submission
4,13,8,0.229,0.865,0.154,0.270019531,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.762817383,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.253143311,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.890472412,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.043426514,0.36730957,0.275024414,N/A,No Rating Submission
5,9,0,0.22,0.871,0.172,0.187347412,0.223388672,0.322662354,N/A,No Rating Submission
5,9,1,0.22,0.871,0.172,0.139770508,0.019348145,0.974822998,N/A,No Rating Submission
5,9,2,0.22,0.871,0.172,0.735229492,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.584289551,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.28894043,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.22543335,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.548614502,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.074310303,0.974029541,N/A,N/A,No Recommendation Follow
5,9,8,0.22,0.871,0.172,0.529083252,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.9168396,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.934997559,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.041564941,0.408843994,0.390808105,N/A,No Rating Submission
6,19,3,0.22,0.863,0.181,0.618469238,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.918273926,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.991607666,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.741485596,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.018737793,0.408996582,0.008361816,0,
6,19,8,0.22,0.863,0.181,0.293792725,N/A,N/A,N/A,No Recommendation Request
6,19,9,0.22,0.863,0.181,0.256439209,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.042633057,0.749481201,0.565216064,N/A,No Rating Submission
6,19,11,0.22,0.863,0.181,0.195587158,0.993621826,N/A,N/A,No Recommendation Follow
6,19,12,0.22,0.863,0.181,0.860137939,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.490783691,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.543121338,N/A,N/A,N/A,No Recommendation Request
6,19,15,0.22,0.863,0.181,0.913116455,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.307739258,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.747619629,N/A,N/A,N/A,No Recommendation Request
6,19,18,0.22,0.863,0.181,0.278381348,N/A,N/A,N/A,No Recommendation Request
7,8,0,0.209,0.866,0.153,0.490844727,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.934631348,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.554534912,N/A,N/A,N/A,No Recommendation Request
