learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.800445557,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.507049561,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.566101074,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.883483887,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.576202393,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.379394531,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.023620605,0.57043457,0.101287842,1,
2,8,3,0.201,0.881,0.16,0.939453125,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.678283691,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.450256348,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.774810791,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.478240967,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.398193359,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.14453125,0.408966064,0.765136719,N/A,No Rating Submission
3,10,2,0.215,0.875,0.15,0.006561279,0.238037109,0.311767578,N/A,No Rating Submission
3,10,3,0.215,0.875,0.15,0.839080811,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.097991943,0.823883057,0.802398682,N/A,No Rating Submission
3,10,5,0.215,0.875,0.15,0.077880859,0.200805664,0.580871582,N/A,No Rating Submission
3,10,6,0.215,0.875,0.15,0.43069458,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.778259277,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.905456543,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.135986328,0.937652588,N/A,N/A,No Recommendation Follow
4,13,0,0.229,0.865,0.154,0.143890381,0.487640381,0.864868164,N/A,No Rating Submission
4,13,1,0.229,0.865,0.154,0.304046631,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.047058105,0.63949585,0.023620605,0,
4,13,3,0.229,0.865,0.154,0.588378906,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.67678833,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.979980469,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.340423584,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.004364014,0.254821777,0.430877686,N/A,No Rating Submission
4,13,8,0.229,0.865,0.154,0.16418457,0.669067383,0.458892822,N/A,No Rating Submission
4,13,9,0.229,0.865,0.154,0.976806641,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.247283936,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.47857666,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.40536499,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.649505615,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.676574707,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.996704102,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.925933838,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.134307861,0.365692139,0.444671631,N/A,No Rating Submission
5,9,5,0.22,0.871,0.172,0.702026367,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.200836182,0.722625732,0.741119385,N/A,No Rating Submission
