learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.304535
1,4,1,0.238,0.877,0.163,0.533722
1,4,2,0.238,0.877,0.163,0.227203
1,4,2,0.238,0.877,0.163,0.69339
1,4,2,0.238,0.877,0.163,0.261139
1,4,3,0.238,0.877,0.163,0.046387
1,4,3,0.238,0.877,0.163,0.35965
1,4,3,0.238,0.877,0.163,0.006805
1,4,3,0.238,0.877,0.163,0.239136
2,8,0,0.201,0.881,0.16,0.622955
2,8,1,0.201,0.881,0.16,0.036469
2,8,1,0.201,0.881,0.16,0.310181
2,8,1,0.201,0.881,0.16,0.849365
2,8,2,0.201,0.881,0.16,0.758362
2,8,3,0.201,0.881,0.16,0.825592
2,8,4,0.201,0.881,0.16,0.060516
2,8,4,0.201,0.881,0.16,0.962769
2,8,5,0.201,0.881,0.16,0.682587
2,8,6,0.201,0.881,0.16,0.83667
2,8,7,0.201,0.881,0.16,0.031921
2,8,7,0.201,0.881,0.16,0.907349
3,10,0,0.215,0.875,0.15,0.667419
3,10,1,0.215,0.875,0.15,0.400177
3,10,2,0.215,0.875,0.15,0.822296
3,10,3,0.215,0.875,0.15,0.598877
3,10,4,0.215,0.875,0.15,0.919647
3,10,5,0.215,0.875,0.15,0.760193
3,10,6,0.215,0.875,0.15,0.752747
3,10,7,0.215,0.875,0.15,0.247467
3,10,8,0.215,0.875,0.15,0.86496
3,10,9,0.215,0.875,0.15,0.085266
3,10,9,0.215,0.875,0.15,0.339569
3,10,9,0.215,0.875,0.15,0.831055
4,13,0,0.229,0.865,0.154,0.484222
4,13,1,0.229,0.865,0.154,0.9021
4,13,2,0.229,0.865,0.154,0.158691
4,13,2,0.229,0.865,0.154,0.608887
4,13,2,0.229,0.865,0.154,0.394012
4,13,3,0.229,0.865,0.154,0.379669
4,13,4,0.229,0.865,0.154,0.91684
4,13,5,0.229,0.865,0.154,0.613647
4,13,6,0.229,0.865,0.154,0.696167
4,13,7,0.229,0.865,0.154,0.935608
4,13,8,0.229,0.865,0.154,0.00296
4,13,8,0.229,0.865,0.154,0.990997
4,13,9,0.229,0.865,0.154,0.955627
4,13,10,0.229,0.865,0.154,0.023468
4,13,10,0.229,0.865,0.154,0.629211
4,13,10,0.229,0.865,0.154,0.227783
4,13,11,0.229,0.865,0.154,0.276855
4,13,12,0.229,0.865,0.154,0.325867
5,9,0,0.22,0.871,0.172,0.483337
5,9,1,0.22,0.871,0.172,0.257294
5,9,2,0.22,0.871,0.172,0.442474
5,9,3,0.22,0.871,0.172,0.40744
5,9,4,0.22,0.871,0.172,0.864655
5,9,5,0.22,0.871,0.172,0.200165
5,9,5,0.22,0.871,0.172,0.368591
5,9,5,0.22,0.871,0.172,0.978241
5,9,6,0.22,0.871,0.172,0.195404
5,9,6,0.22,0.871,0.172,0.368988
5,9,6,0.22,0.871,0.172,0.108215
5,9,6,0.22,0.871,0.172,0.807983
5,9,7,0.22,0.871,0.172,0.459503
5,9,8,0.22,0.871,0.172,0.576202
6,19,0,0.22,0.863,0.181,0.652435
6,19,1,0.22,0.863,0.181,0.9776
6,19,2,0.22,0.863,0.181,0.435852
6,19,3,0.22,0.863,0.181,0.383728
6,19,4,0.22,0.863,0.181,0.464905
6,19,5,0.22,0.863,0.181,0.576019
6,19,6,0.22,0.863,0.181,0.12796
6,19,6,0.22,0.863,0.181,0.973663
6,19,7,0.22,0.863,0.181,0.891815
6,19,8,0.22,0.863,0.181,0.504547
6,19,9,0.22,0.863,0.181,0.564606
6,19,10,0.22,0.863,0.181,0.259369
6,19,11,0.22,0.863,0.181,0.498444
6,19,12,0.22,0.863,0.181,0.500366
6,19,13,0.22,0.863,0.181,0.07251
6,19,13,0.22,0.863,0.181,0.144196
6,19,13,0.22,0.863,0.181,0.568817
6,19,14,0.22,0.863,0.181,0.754822
6,19,15,0.22,0.863,0.181,0.265747
6,19,16,0.22,0.863,0.181,0.771606
6,19,17,0.22,0.863,0.181,0.575104
6,19,18,0.22,0.863,0.181,0.684723
7,8,0,0.209,0.866,0.153,0.290771
7,8,1,0.209,0.866,0.153,0.666718
7,8,2,0.209,0.866,0.153,0.794769
7,8,3,0.209,0.866,0.153,0.124512
7,8,3,0.209,0.866,0.153,0.505066
7,8,3,0.209,0.866,0.153,0.328247
7,8,4,0.209,0.866,0.153,0.029053
7,8,4,0.209,0.866,0.153,0.143677
7,8,4,0.209,0.866,0.153,0.5271
7,8,5,0.209,0.866,0.153,0.861603
7,8,6,0.209,0.866,0.153,0.808899
7,8,7,0.209,0.866,0.153,0.642609
8,10,0,0.223,0.887,0.165,0.514709
8,10,1,0.223,0.887,0.165,0.072968
8,10,1,0.223,0.887,0.165,0.580109
8,10,1,0.223,0.887,0.165,0.377716
8,10,2,0.223,0.887,0.165,0.077148
8,10,2,0.223,0.887,0.165,0.944885
8,10,3,0.223,0.887,0.165,0.860535
8,10,4,0.223,0.887,0.165,0.491791
8,10,5,0.223,0.887,0.165,0.995636
8,10,6,0.223,0.887,0.165,0.964722
8,10,7,0.223,0.887,0.165,0.062317
8,10,7,0.223,0.887,0.165,0.27121
8,10,7,0.223,0.887,0.165,0.002106
8,10,7,0.223,0.887,0.165,0.050537
8,10,8,0.223,0.887,0.165,0.174835
8,10,8,0.223,0.887,0.165,0.871216
8,10,8,0.223,0.887,0.165,0.813538
8,10,9,0.223,0.887,0.165,0.925537
9,13,0,0.199,0.871,0.156,0.880463
9,13,1,0.199,0.871,0.156,0.901581
9,13,2,0.199,0.871,0.156,0.782349
9,13,3,0.199,0.871,0.156,0.968781
9,13,4,0.199,0.871,0.156,0.695953
9,13,5,0.199,0.871,0.156,0.217957
9,13,6,0.199,0.871,0.156,0.748993
9,13,7,0.199,0.871,0.156,0.674469
9,13,8,0.199,0.871,0.156,0.395355
9,13,9,0.199,0.871,0.156,0.501587
9,13,10,0.199,0.871,0.156,0.914185
9,13,11,0.199,0.871,0.156,0.153015
9,13,11,0.199,0.871,0.156,0.015839
9,13,11,0.199,0.871,0.156,0.493195
9,13,12,0.199,0.871,0.156,0.063751
9,13,12,0.199,0.871,0.156,0.38324
9,13,12,0.199,0.871,0.156,0.526886
10,7,0,0.2,0.876,0.158,0.034363
10,7,0,0.2,0.876,0.158,0.52002
10,7,0,0.2,0.876,0.158,0.951965
10,7,1,0.2,0.876,0.158,0.762726
10,7,2,0.2,0.876,0.158,0.14505
10,7,2,0.2,0.876,0.158,0.160828
10,7,2,0.2,0.876,0.158,0.581909
10,7,3,0.2,0.876,0.158,0.87146
10,7,4,0.2,0.876,0.158,0.961823
10,7,5,0.2,0.876,0.158,0.483948
10,7,6,0.2,0.876,0.158,0.289948
11,2,0,0.194,0.867,0.189,0.846954
11,2,1,0.194,0.867,0.189,0.783325
12,19,0,0.221,0.877,0.142,0.136658
12,19,0,0.221,0.877,0.142,0.052795
12,19,0,0.221,0.877,0.142,0.513123
12,19,1,0.221,0.877,0.142,0.734894
12,19,2,0.221,0.877,0.142,0.154968
12,19,2,0.221,0.877,0.142,0.675873
12,19,2,0.221,0.877,0.142,0.543457
12,19,3,0.221,0.877,0.142,0.694031
12,19,4,0.221,0.877,0.142,0.241333
12,19,5,0.221,0.877,0.142,0.534485
12,19,6,0.221,0.877,0.142,0.661224
12,19,7,0.221,0.877,0.142,0.610535
12,19,8,0.221,0.877,0.142,0.759827
12,19,9,0.221,0.877,0.142,0.778748
12,19,10,0.221,0.877,0.142,0.031952
12,19,10,0.221,0.877,0.142,0.493866
12,19,10,0.221,0.877,0.142,0.269348
12,19,11,0.221,0.877,0.142,0.783356
