learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.510773
1,4,1,0.238,0.877,0.163,0.747894
1,4,2,0.238,0.877,0.163,0.328339
1,4,3,0.238,0.877,0.163,0.07843
1,4,3,0.238,0.877,0.163,0.400055
1,4,3,0.238,0.877,0.163,0.732208
2,8,0,0.201,0.881,0.16,0.515289
2,8,1,0.201,0.881,0.16,0.051544
2,8,1,0.201,0.881,0.16,0.963318
2,8,2,0.201,0.881,0.16,0.634613
2,8,3,0.201,0.881,0.16,0.56543
2,8,4,0.201,0.881,0.16,0.801056
2,8,5,0.201,0.881,0.16,0.225403
2,8,6,0.201,0.881,0.16,0.596588
2,8,7,0.201,0.881,0.16,0.564087
3,10,0,0.215,0.875,0.15,0.577026
3,10,1,0.215,0.875,0.15,0.867157
3,10,2,0.215,0.875,0.15,0.492157
3,10,3,0.215,0.875,0.15,0.108612
3,10,3,0.215,0.875,0.15,0.015472
3,10,3,0.215,0.875,0.15,0.719269
3,10,4,0.215,0.875,0.15,0.250916
3,10,5,0.215,0.875,0.15,0.520264
3,10,6,0.215,0.875,0.15,0.620514
3,10,7,0.215,0.875,0.15,0.464569
3,10,8,0.215,0.875,0.15,0.811401
3,10,9,0.215,0.875,0.15,0.631683
4,13,0,0.229,0.865,0.154,0.566925
4,13,1,0.229,0.865,0.154,0.767975
4,13,2,0.229,0.865,0.154,0.503571
4,13,3,0.229,0.865,0.154,0.596313
4,13,4,0.229,0.865,0.154,0.048981
4,13,4,0.229,0.865,0.154,0.77713
4,13,4,0.229,0.865,0.154,0.775574
4,13,5,0.229,0.865,0.154,0.507996
4,13,6,0.229,0.865,0.154,0.318176
4,13,7,0.229,0.865,0.154,0.16214
4,13,7,0.229,0.865,0.154,0.204681
4,13,7,0.229,0.865,0.154,0.316833
4,13,8,0.229,0.865,0.154,0.27002
4,13,9,0.229,0.865,0.154,0.762817
4,13,10,0.229,0.865,0.154,0.253143
4,13,11,0.229,0.865,0.154,0.890472
4,13,12,0.229,0.865,0.154,0.043427
4,13,12,0.229,0.865,0.154,0.36731
4,13,12,0.229,0.865,0.154,0.275024
5,9,0,0.22,0.871,0.172,0.187347
5,9,0,0.22,0.871,0.172,0.223389
5,9,0,0.22,0.871,0.172,0.322662
5,9,1,0.22,0.871,0.172,0.139771
5,9,1,0.22,0.871,0.172,0.019348
5,9,1,0.22,0.871,0.172,0.974823
5,9,2,0.22,0.871,0.172,0.735229
5,9,3,0.22,0.871,0.172,0.58429
5,9,4,0.22,0.871,0.172,0.28894
5,9,5,0.22,0.871,0.172,0.225433
5,9,6,0.22,0.871,0.172,0.548615
5,9,7,0.22,0.871,0.172,0.07431
5,9,7,0.22,0.871,0.172,0.97403
5,9,8,0.22,0.871,0.172,0.529083
6,19,0,0.22,0.863,0.181,0.91684
6,19,1,0.22,0.863,0.181,0.934998
6,19,2,0.22,0.863,0.181,0.041565
6,19,2,0.22,0.863,0.181,0.408844
6,19,2,0.22,0.863,0.181,0.390808
6,19,3,0.22,0.863,0.181,0.618469
6,19,4,0.22,0.863,0.181,0.918274
6,19,5,0.22,0.863,0.181,0.991608
6,19,6,0.22,0.863,0.181,0.741486
6,19,7,0.22,0.863,0.181,0.018738
6,19,7,0.22,0.863,0.181,0.408997
6,19,7,0.22,0.863,0.181,0.008362
6,19,7,0.22,0.863,0.181,0.187622
6,19,8,0.22,0.863,0.181,0.293793
6,19,9,0.22,0.863,0.181,0.256439
6,19,10,0.22,0.863,0.181,0.042633
6,19,10,0.22,0.863,0.181,0.749481
6,19,10,0.22,0.863,0.181,0.565216
6,19,11,0.22,0.863,0.181,0.195587
6,19,11,0.22,0.863,0.181,0.993622
6,19,12,0.22,0.863,0.181,0.860138
6,19,13,0.22,0.863,0.181,0.490784
6,19,14,0.22,0.863,0.181,0.543121
6,19,15,0.22,0.863,0.181,0.913116
6,19,16,0.22,0.863,0.181,0.307739
6,19,17,0.22,0.863,0.181,0.74762
6,19,18,0.22,0.863,0.181,0.278381
7,8,0,0.209,0.866,0.153,0.490845
7,8,1,0.209,0.866,0.153,0.934631
7,8,2,0.209,0.866,0.153,0.554535
7,8,3,0.209,0.866,0.153,0.254456
7,8,4,0.209,0.866,0.153,0.026978
7,8,4,0.209,0.866,0.153,0.531616
7,8,4,0.209,0.866,0.153,0.661682
7,8,5,0.209,0.866,0.153,0.999817
7,8,6,0.209,0.866,0.153,0.374695
7,8,7,0.209,0.866,0.153,0.78775
8,10,0,0.223,0.887,0.165,0.245239
8,10,1,0.223,0.887,0.165,0.013458
8,10,1,0.223,0.887,0.165,0.732544
8,10,1,0.223,0.887,0.165,0.749908
8,10,2,0.223,0.887,0.165,0.511993
8,10,3,0.223,0.887,0.165,0.916473
8,10,4,0.223,0.887,0.165,0.299042
8,10,5,0.223,0.887,0.165,0.413239
8,10,6,0.223,0.887,0.165,0.571045
8,10,7,0.223,0.887,0.165,0.057343
8,10,7,0.223,0.887,0.165,0.626038
8,10,7,0.223,0.887,0.165,0.034241
8,10,7,0.223,0.887,0.165,0.426819
8,10,8,0.223,0.887,0.165,0.514801
8,10,9,0.223,0.887,0.165,0.152985
8,10,9,0.223,0.887,0.165,0.086273
8,10,9,0.223,0.887,0.165,0.306885
9,13,0,0.199,0.871,0.156,0.654877
