learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.079193
1,4,0,0.238,0.877,0.163,0.023651
1,4,0,0.238,0.877,0.163,0.467377
1,4,1,0.238,0.877,0.163,0.65863
1,4,2,0.238,0.877,0.163,0.372589
1,4,3,0.238,0.877,0.163,0.458832
2,8,0,0.201,0.881,0.16,0.432465
2,8,1,0.201,0.881,0.16,0.655457
2,8,2,0.201,0.881,0.16,0.114899
2,8,2,0.201,0.881,0.16,0.582123
2,8,2,0.201,0.881,0.16,0.311005
2,8,3,0.201,0.881,0.16,0.339081
2,8,4,0.201,0.881,0.16,0.011841
2,8,4,0.201,0.881,0.16,0.297821
2,8,4,0.201,0.881,0.16,0.408936
2,8,5,0.201,0.881,0.16,0.82428
2,8,6,0.201,0.881,0.16,0.018433
2,8,6,0.201,0.881,0.16,0.668152
2,8,6,0.201,0.881,0.16,0.856262
2,8,7,0.201,0.881,0.16,0.412567
3,10,0,0.215,0.875,0.15,0.015717
3,10,0,0.215,0.875,0.15,0.852783
3,10,0,0.215,0.875,0.15,0.588379
3,10,1,0.215,0.875,0.15,0.739929
3,10,2,0.215,0.875,0.15,0.17392
3,10,2,0.215,0.875,0.15,0.881958
3,10,3,0.215,0.875,0.15,0.721252
3,10,4,0.215,0.875,0.15,0.374603
3,10,5,0.215,0.875,0.15,0.632568
3,10,6,0.215,0.875,0.15,0.897919
3,10,7,0.215,0.875,0.15,0.373291
3,10,8,0.215,0.875,0.15,0.432495
3,10,9,0.215,0.875,0.15,0.284546
4,13,0,0.229,0.865,0.154,0.368469
4,13,1,0.229,0.865,0.154,0.822479
4,13,2,0.229,0.865,0.154,0.334961
4,13,3,0.229,0.865,0.154,0.279022
4,13,4,0.229,0.865,0.154,0.799561
4,13,5,0.229,0.865,0.154,0.337677
4,13,6,0.229,0.865,0.154,0.428131
4,13,7,0.229,0.865,0.154,0.770294
4,13,8,0.229,0.865,0.154,0.649048
4,13,9,0.229,0.865,0.154,0.054871
4,13,9,0.229,0.865,0.154,0.937042
4,13,10,0.229,0.865,0.154,0.976746
4,13,11,0.229,0.865,0.154,0.091949
4,13,11,0.229,0.865,0.154,0.153931
4,13,11,0.229,0.865,0.154,0.435913
4,13,12,0.229,0.865,0.154,0.084381
4,13,12,0.229,0.865,0.154,0.881317
5,9,0,0.22,0.871,0.172,0.691681
5,9,1,0.22,0.871,0.172,0.753723
5,9,2,0.22,0.871,0.172,0.57843
5,9,3,0.22,0.871,0.172,0.931305
5,9,4,0.22,0.871,0.172,0.06369
5,9,4,0.22,0.871,0.172,0.263245
5,9,4,0.22,0.871,0.172,0.406433
5,9,5,0.22,0.871,0.172,0.428345
5,9,6,0.22,0.871,0.172,0.994568
5,9,7,0.22,0.871,0.172,0.159363
5,9,7,0.22,0.871,0.172,0.536865
5,9,7,0.22,0.871,0.172,0.220062
5,9,8,0.22,0.871,0.172,0.945618
6,19,0,0.22,0.863,0.181,0.708496
6,19,1,0.22,0.863,0.181,0.167297
6,19,1,0.22,0.863,0.181,0.146088
6,19,1,0.22,0.863,0.181,0.823761
6,19,2,0.22,0.863,0.181,0.269897
