learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.795715,0
3,10,1,0.215,0.875,0.15,0.635803,0
3,10,6,0.215,0.875,0.15,0.526306,33
4,13,4,0.229,0.865,0.154,0.568298,33
4,13,5,0.229,0.865,0.154,0.818878,47
4,13,9,0.229,0.865,0.154,0.300568,12
4,13,12,0.229,0.865,0.154,0.618744,21
5,9,0,0.22,0.871,0.172,0.969055,33
6,19,2,0.22,0.863,0.181,0.484497,33
6,19,4,0.22,0.863,0.181,0.773529,47
6,19,7,0.22,0.863,0.181,0.958984,12
6,19,8,0.22,0.863,0.181,0.583679,21
6,19,11,0.22,0.863,0.181,0.735138,32
6,19,17,0.22,0.863,0.181,0.623322,40
7,8,3,0.209,0.866,0.153,0.36731,33
8,10,5,0.223,0.887,0.165,0.253265,33
8,10,6,0.223,0.887,0.165,0.472687,47
8,10,9,0.223,0.887,0.165,0.815979,12
9,13,3,0.199,0.871,0.156,0.308746,33
9,13,11,0.199,0.871,0.156,0.063354,47
9,13,12,0.199,0.871,0.156,0.419281,12
10,7,6,0.2,0.876,0.158,0.79364,33
12,19,9,0.221,0.877,0.142,0.114014,33
12,19,12,0.221,0.877,0.142,0.690521,12
12,19,13,0.221,0.877,0.142,0.399628,41
12,19,18,0.221,0.877,0.142,0.051208,32
15,15,4,0.218,0.879,0.17,0.205994,33
15,15,6,0.218,0.879,0.17,0.943298,12
15,15,7,0.218,0.879,0.17,0.31839,41
15,15,12,0.218,0.879,0.17,0.535645,32
15,15,13,0.218,0.879,0.17,0.02951,21
16,8,6,0.201,0.854,0.167,0.107208,46
17,16,3,0.22,0.885,0.159,0.596619,46
17,16,6,0.22,0.885,0.159,0.235291,31
17,16,7,0.22,0.885,0.159,0.605164,21
17,16,12,0.22,0.885,0.159,0.596527,41
17,16,15,0.22,0.885,0.159,0.207275,1
18,10,1,0.213,0.871,0.173,0.667542,46
18,10,5,0.213,0.871,0.173,0.464874,31
18,10,9,0.213,0.871,0.173,0.543518,21
20,16,8,0.203,0.875,0.159,0.953156,46
20,16,9,0.203,0.875,0.159,0.56839,31
20,16,10,0.203,0.875,0.159,0.181763,21
20,16,11,0.203,0.875,0.159,0.94101,41
21,6,0,0.224,0.868,0.161,0.179718,46
22,11,0,0.213,0.886,0.179,0.931366,46
22,11,9,0.213,0.886,0.179,0.9086,21
23,1,0,0.201,0.886,0.163,0.394928,46
24,12,0,0.204,0.882,0.181,0.444153,46
24,12,1,0.204,0.882,0.181,0.165619,21
25,15,1,0.222,0.878,0.162,0.406525,46
25,15,2,0.222,0.878,0.162,0.7547,21
25,15,7,0.222,0.878,0.162,0.442078,24
25,15,12,0.222,0.878,0.162,0.662476,11
26,20,3,0.21,0.877,0.164,0.443604,46
26,20,4,0.21,0.877,0.164,0.051636,21
26,20,5,0.21,0.877,0.164,0.30481,24
26,20,8,0.21,0.877,0.164,0.862122,11
26,20,13,0.21,0.877,0.164,0.461151,1
27,10,0,0.197,0.884,0.171,0.669006,46
27,10,8,0.197,0.884,0.171,0.667694,21
28,20,1,0.222,0.858,0.156,0.212006,46
28,20,6,0.222,0.858,0.156,0.702332,21
28,20,12,0.222,0.858,0.156,0.832123,24
29,20,1,0.225,0.848,0.187,0.53833,46
29,20,3,0.225,0.848,0.187,0.966278,21
29,20,7,0.225,0.848,0.187,0.606415,24
29,20,14,0.225,0.848,0.187,0.44455,11
29,20,15,0.225,0.848,0.187,0.855499,1
30,13,2,0.214,0.883,0.167,0.909943,46
30,13,8,0.214,0.883,0.167,0.115356,21
30,13,11,0.214,0.883,0.167,0.188293,24
31,10,1,0.21,0.878,0.158,0.710114,46
31,10,4,0.21,0.878,0.158,0.9086,21
32,15,8,0.224,0.892,0.171,0.378876,46
32,15,9,0.224,0.892,0.171,0.979492,7
33,22,1,0.215,0.885,0.181,0.716644,7
