learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.40814209,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.988586426,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.283355713,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.728057861,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.10256958,0.398681641,0.120422363,3,
2,8,1,0.201,0.881,0.16,0.482147217,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.935699463,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.395935059,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.21685791,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.382171631,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.696014404,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.32611084,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.337249756,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.856109619,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.063049316,0.936645508,N/A,N/A,No Recommendation Follow
3,10,3,0.215,0.875,0.15,0.579284668,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.699829102,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.700408936,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.725982666,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.132232666,0.392974854,0.476226807,N/A,No Rating Submission
3,10,8,0.215,0.875,0.15,0.532958984,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.93661499,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.907043457,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.34475708,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.488250732,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.279785156,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.090698242,0.192657471,0.510528564,N/A,No Rating Submission
4,13,5,0.229,0.865,0.154,0.671722412,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.616668701,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.779693604,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.403930664,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.893463135,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.611938477,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.927093506,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.204467773,0.272125244,0.62701416,N/A,No Rating Submission
5,9,0,0.22,0.871,0.172,0.096435547,0.404876709,0.310974121,N/A,No Rating Submission
5,9,1,0.22,0.871,0.172,0.798065186,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.303894043,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.964477539,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.459716797,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.767669678,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.669830322,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.838745117,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.309753418,N/A,N/A,N/A,No Recommendation Request
6,19,0,0.22,0.863,0.181,0.259643555,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.875823975,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.635864258,N/A,N/A,N/A,No Recommendation Request
6,19,3,0.22,0.863,0.181,0.880981445,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.030334473,0.018310547,0.156555176,1,
6,19,5,0.22,0.863,0.181,0.049377441,0.263519287,0.912414551,N/A,No Rating Submission
6,19,6,0.22,0.863,0.181,0.672088623,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.332824707,N/A,N/A,N/A,No Recommendation Request
6,19,8,0.22,0.863,0.181,0.925170898,N/A,N/A,N/A,No Recommendation Request
6,19,9,0.22,0.863,0.181,0.372558594,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.283569336,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.017578125,0.613891602,0.993041992,N/A,No Rating Submission
6,19,12,0.22,0.863,0.181,0.315124512,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.544372559,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.815460205,N/A,N/A,N/A,No Recommendation Request
6,19,15,0.22,0.863,0.181,0.114501953,0.354187012,0.440490723,N/A,No Rating Submission
6,19,16,0.22,0.863,0.181,0.859680176,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.002105713,0.666381836,0.443237305,N/A,No Rating Submission
6,19,18,0.22,0.863,0.181,0.408843994,N/A,N/A,N/A,No Recommendation Request
7,8,0,0.209,0.866,0.153,0.49407959,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.887542725,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.417877197,N/A,N/A,N/A,No Recommendation Request
7,8,3,0.209,0.866,0.153,0.035919189,0.991088867,N/A,N/A,No Recommendation Follow
7,8,4,0.209,0.866,0.153,0.238739014,N/A,N/A,N/A,No Recommendation Request
7,8,5,0.209,0.866,0.153,0.217803955,N/A,N/A,N/A,No Recommendation Request
7,8,6,0.209,0.866,0.153,0.920806885,N/A,N/A,N/A,No Recommendation Request
7,8,7,0.209,0.866,0.153,0.161102295,0.412384033,0.325653076,N/A,No Rating Submission
8,10,0,0.223,0.887,0.165,0.273895264,N/A,N/A,N/A,No Recommendation Request
8,10,1,0.223,0.887,0.165,0.412719727,N/A,N/A,N/A,No Recommendation Request
8,10,2,0.223,0.887,0.165,0.579193115,N/A,N/A,N/A,No Recommendation Request
8,10,3,0.223,0.887,0.165,0.754180908,N/A,N/A,N/A,No Recommendation Request
8,10,4,0.223,0.887,0.165,0.733184814,N/A,N/A,N/A,No Recommendation Request
8,10,5,0.223,0.887,0.165,0.95916748,N/A,N/A,N/A,No Recommendation Request
8,10,6,0.223,0.887,0.165,0.365234375,N/A,N/A,N/A,No Recommendation Request
8,10,7,0.223,0.887,0.165,0.664642334,N/A,N/A,N/A,No Recommendation Request
8,10,8,0.223,0.887,0.165,0.299438477,N/A,N/A,N/A,No Recommendation Request
8,10,9,0.223,0.887,0.165,0.018798828,0.262359619,0.689453125,N/A,No Rating Submission
9,13,0,0.199,0.871,0.156,0.878112793,N/A,N/A,N/A,No Recommendation Request
9,13,1,0.199,0.871,0.156,0.095184326,0.491149902,0.766357422,N/A,No Rating Submission
9,13,2,0.199,0.871,0.156,0.418243408,N/A,N/A,N/A,No Recommendation Request
9,13,3,0.199,0.871,0.156,0.743713379,N/A,N/A,N/A,No Recommendation Request
9,13,4,0.199,0.871,0.156,0.442932129,N/A,N/A,N/A,No Recommendation Request
9,13,5,0.199,0.871,0.156,0.944641113,N/A,N/A,N/A,No Recommendation Request
9,13,6,0.199,0.871,0.156,0.222930908,N/A,N/A,N/A,No Recommendation Request
